ResponseId,cluster_id,persona_label
5112,1,.NET / Microsoft Ecosystem Developer
5113,3,PHP / LAMP Web Developer
5114,4,Python Backend & Data Developer
5115,4,Python Backend & Data Developer
5117,2,Cloud-Native Full-Stack Developer
5121,0,Java / JVM Backend Developer
5122,0,Java / JVM Backend Developer
5123,0,Java / JVM Backend Developer
5124,0,Java / JVM Backend Developer
5125,1,.NET / Microsoft Ecosystem Developer
5126,5,Modern JavaScript / TypeScript Developer
5130,1,.NET / Microsoft Ecosystem Developer
5131,1,.NET / Microsoft Ecosystem Developer
5133,5,Modern JavaScript / TypeScript Developer
5135,5,Modern JavaScript / TypeScript Developer
5137,1,.NET / Microsoft Ecosystem Developer
5138,4,Python Backend & Data Developer
5140,1,.NET / Microsoft Ecosystem Developer
5141,4,Python Backend & Data Developer
5142,1,.NET / Microsoft Ecosystem Developer
5143,5,Modern JavaScript / TypeScript Developer
5144,5,Modern JavaScript / TypeScript Developer
5145,3,PHP / LAMP Web Developer
5146,1,.NET / Microsoft Ecosystem Developer
5147,4,Python Backend & Data Developer
5149,5,Modern JavaScript / TypeScript Developer
5150,5,Modern JavaScript / TypeScript Developer
5153,3,PHP / LAMP Web Developer
5154,1,.NET / Microsoft Ecosystem Developer
5155,1,.NET / Microsoft Ecosystem Developer
5156,2,Cloud-Native Full-Stack Developer
5160,4,Python Backend & Data Developer
5161,5,Modern JavaScript / TypeScript Developer
5162,5,Modern JavaScript / TypeScript Developer
5163,5,Modern JavaScript / TypeScript Developer
5164,3,PHP / LAMP Web Developer
5165,5,Modern JavaScript / TypeScript Developer
5166,2,Cloud-Native Full-Stack Developer
5168,0,Java / JVM Backend Developer
5169,0,Java / JVM Backend Developer
5170,1,.NET / Microsoft Ecosystem Developer
5171,0,Java / JVM Backend Developer
5172,0,Java / JVM Backend Developer
5173,2,Cloud-Native Full-Stack Developer
5174,3,PHP / LAMP Web Developer
5175,5,Modern JavaScript / TypeScript Developer
5178,1,.NET / Microsoft Ecosystem Developer
5179,2,Cloud-Native Full-Stack Developer
5180,0,Java / JVM Backend Developer
5181,5,Modern JavaScript / TypeScript Developer
5182,0,Java / JVM Backend Developer
5183,2,Cloud-Native Full-Stack Developer
5185,3,PHP / LAMP Web Developer
5186,2,Cloud-Native Full-Stack Developer
5187,1,.NET / Microsoft Ecosystem Developer
5188,5,Modern JavaScript / TypeScript Developer
5189,5,Modern JavaScript / TypeScript Developer
5190,4,Python Backend & Data Developer
5191,5,Modern JavaScript / TypeScript Developer
5192,1,.NET / Microsoft Ecosystem Developer
5193,3,PHP / LAMP Web Developer
5195,2,Cloud-Native Full-Stack Developer
5196,3,PHP / LAMP Web Developer
5199,1,.NET / Microsoft Ecosystem Developer
5200,4,Python Backend & Data Developer
5201,2,Cloud-Native Full-Stack Developer
5203,5,Modern JavaScript / TypeScript Developer
5204,1,.NET / Microsoft Ecosystem Developer
5206,5,Modern JavaScript / TypeScript Developer
5208,3,PHP / LAMP Web Developer
5209,1,.NET / Microsoft Ecosystem Developer
5210,3,PHP / LAMP Web Developer
5211,5,Modern JavaScript / TypeScript Developer
5212,1,.NET / Microsoft Ecosystem Developer
5213,3,PHP / LAMP Web Developer
5214,2,Cloud-Native Full-Stack Developer
5215,5,Modern JavaScript / TypeScript Developer
5216,1,.NET / Microsoft Ecosystem Developer
5217,3,PHP / LAMP Web Developer
5218,0,Java / JVM Backend Developer
5220,4,Python Backend & Data Developer
5223,5,Modern JavaScript / TypeScript Developer
5226,2,Cloud-Native Full-Stack Developer
5227,4,Python Backend & Data Developer
5228,3,PHP / LAMP Web Developer
5229,1,.NET / Microsoft Ecosystem Developer
5230,1,.NET / Microsoft Ecosystem Developer
5231,0,Java / JVM Backend Developer
5232,0,Java / JVM Backend Developer
5234,3,PHP / LAMP Web Developer
5235,1,.NET / Microsoft Ecosystem Developer
5236,0,Java / JVM Backend Developer
5237,3,PHP / LAMP Web Developer
5238,5,Modern JavaScript / TypeScript Developer
5239,0,Java / JVM Backend Developer
5240,1,.NET / Microsoft Ecosystem Developer
5241,4,Python Backend & Data Developer
5242,5,Modern JavaScript / TypeScript Developer
5243,4,Python Backend & Data Developer
5244,1,.NET / Microsoft Ecosystem Developer
5245,0,Java / JVM Backend Developer
5246,0,Java / JVM Backend Developer
5247,2,Cloud-Native Full-Stack Developer
5248,1,.NET / Microsoft Ecosystem Developer
5250,4,Python Backend & Data Developer
5252,1,.NET / Microsoft Ecosystem Developer
5256,0,Java / JVM Backend Developer
5259,4,Python Backend & Data Developer
5260,4,Python Backend & Data Developer
5261,4,Python Backend & Data Developer
5262,4,Python Backend & Data Developer
5263,4,Python Backend & Data Developer
5264,2,Cloud-Native Full-Stack Developer
5266,3,PHP / LAMP Web Developer
5267,4,Python Backend & Data Developer
5268,4,Python Backend & Data Developer
5269,1,.NET / Microsoft Ecosystem Developer
5271,5,Modern JavaScript / TypeScript Developer
5273,4,Python Backend & Data Developer
5274,4,Python Backend & Data Developer
5275,1,.NET / Microsoft Ecosystem Developer
5276,0,Java / JVM Backend Developer
5277,2,Cloud-Native Full-Stack Developer
5278,0,Java / JVM Backend Developer
5279,5,Modern JavaScript / TypeScript Developer
5282,4,Python Backend & Data Developer
5283,5,Modern JavaScript / TypeScript Developer
5286,3,PHP / LAMP Web Developer
5287,4,Python Backend & Data Developer
5288,3,PHP / LAMP Web Developer
5290,1,.NET / Microsoft Ecosystem Developer
5291,1,.NET / Microsoft Ecosystem Developer
5293,4,Python Backend & Data Developer
5294,2,Cloud-Native Full-Stack Developer
5295,2,Cloud-Native Full-Stack Developer
5296,4,Python Backend & Data Developer
5297,2,Cloud-Native Full-Stack Developer
5298,0,Java / JVM Backend Developer
5301,5,Modern JavaScript / TypeScript Developer
5304,4,Python Backend & Data Developer
5305,4,Python Backend & Data Developer
5306,4,Python Backend & Data Developer
5307,0,Java / JVM Backend Developer
5308,4,Python Backend & Data Developer
5309,5,Modern JavaScript / TypeScript Developer
5310,3,PHP / LAMP Web Developer
5311,5,Modern JavaScript / TypeScript Developer
5312,4,Python Backend & Data Developer
5313,5,Modern JavaScript / TypeScript Developer
5314,4,Python Backend & Data Developer
5315,4,Python Backend & Data Developer
5316,5,Modern JavaScript / TypeScript Developer
5317,1,.NET / Microsoft Ecosystem Developer
5319,5,Modern JavaScript / TypeScript Developer
5320,1,.NET / Microsoft Ecosystem Developer
5321,1,.NET / Microsoft Ecosystem Developer
5322,3,PHP / LAMP Web Developer
5324,0,Java / JVM Backend Developer
5326,2,Cloud-Native Full-Stack Developer
5327,2,Cloud-Native Full-Stack Developer
5329,4,Python Backend & Data Developer
5330,1,.NET / Microsoft Ecosystem Developer
5331,5,Modern JavaScript / TypeScript Developer
5332,1,.NET / Microsoft Ecosystem Developer
5333,3,PHP / LAMP Web Developer
5334,5,Modern JavaScript / TypeScript Developer
5335,1,.NET / Microsoft Ecosystem Developer
5336,5,Modern JavaScript / TypeScript Developer
5338,5,Modern JavaScript / TypeScript Developer
5339,2,Cloud-Native Full-Stack Developer
5340,0,Java / JVM Backend Developer
5341,2,Cloud-Native Full-Stack Developer
5343,5,Modern JavaScript / TypeScript Developer
5344,1,.NET / Microsoft Ecosystem Developer
5345,1,.NET / Microsoft Ecosystem Developer
5347,0,Java / JVM Backend Developer
5348,1,.NET / Microsoft Ecosystem Developer
5349,3,PHP / LAMP Web Developer
5350,1,.NET / Microsoft Ecosystem Developer
5351,0,Java / JVM Backend Developer
5352,3,PHP / LAMP Web Developer
5353,3,PHP / LAMP Web Developer
5354,4,Python Backend & Data Developer
5356,5,Modern JavaScript / TypeScript Developer
5357,4,Python Backend & Data Developer
5359,1,.NET / Microsoft Ecosystem Developer
5361,1,.NET / Microsoft Ecosystem Developer
5364,2,Cloud-Native Full-Stack Developer
5365,2,Cloud-Native Full-Stack Developer
5367,1,.NET / Microsoft Ecosystem Developer
5368,5,Modern JavaScript / TypeScript Developer
5369,4,Python Backend & Data Developer
5370,3,PHP / LAMP Web Developer
5371,5,Modern JavaScript / TypeScript Developer
5372,5,Modern JavaScript / TypeScript Developer
5373,1,.NET / Microsoft Ecosystem Developer
5374,4,Python Backend & Data Developer
5376,0,Java / JVM Backend Developer
5378,3,PHP / LAMP Web Developer
5379,0,Java / JVM Backend Developer
5380,0,Java / JVM Backend Developer
5382,2,Cloud-Native Full-Stack Developer
5384,2,Cloud-Native Full-Stack Developer
5385,4,Python Backend & Data Developer
5386,1,.NET / Microsoft Ecosystem Developer
5388,4,Python Backend & Data Developer
5389,4,Python Backend & Data Developer
5391,4,Python Backend & Data Developer
5392,1,.NET / Microsoft Ecosystem Developer
5394,5,Modern JavaScript / TypeScript Developer
5395,3,PHP / LAMP Web Developer
5396,2,Cloud-Native Full-Stack Developer
5397,5,Modern JavaScript / TypeScript Developer
5398,0,Java / JVM Backend Developer
5399,1,.NET / Microsoft Ecosystem Developer
5400,2,Cloud-Native Full-Stack Developer
5401,3,PHP / LAMP Web Developer
5402,0,Java / JVM Backend Developer
5403,4,Python Backend & Data Developer
5404,2,Cloud-Native Full-Stack Developer
5405,3,PHP / LAMP Web Developer
5406,4,Python Backend & Data Developer
5409,5,Modern JavaScript / TypeScript Developer
5410,4,Python Backend & Data Developer
5411,4,Python Backend & Data Developer
5412,2,Cloud-Native Full-Stack Developer
5413,3,PHP / LAMP Web Developer
5414,4,Python Backend & Data Developer
5415,5,Modern JavaScript / TypeScript Developer
5416,4,Python Backend & Data Developer
5420,5,Modern JavaScript / TypeScript Developer
5421,4,Python Backend & Data Developer
5422,5,Modern JavaScript / TypeScript Developer
5423,5,Modern JavaScript / TypeScript Developer
5424,2,Cloud-Native Full-Stack Developer
5425,4,Python Backend & Data Developer
5428,0,Java / JVM Backend Developer
5429,4,Python Backend & Data Developer
5430,1,.NET / Microsoft Ecosystem Developer
5432,2,Cloud-Native Full-Stack Developer
5433,4,Python Backend & Data Developer
5434,5,Modern JavaScript / TypeScript Developer
5435,1,.NET / Microsoft Ecosystem Developer
5436,1,.NET / Microsoft Ecosystem Developer
5437,5,Modern JavaScript / TypeScript Developer
5438,3,PHP / LAMP Web Developer
5439,0,Java / JVM Backend Developer
5441,2,Cloud-Native Full-Stack Developer
5442,2,Cloud-Native Full-Stack Developer
5444,1,.NET / Microsoft Ecosystem Developer
5445,3,PHP / LAMP Web Developer
5447,5,Modern JavaScript / TypeScript Developer
5448,2,Cloud-Native Full-Stack Developer
5450,5,Modern JavaScript / TypeScript Developer
5452,4,Python Backend & Data Developer
5453,5,Modern JavaScript / TypeScript Developer
5454,1,.NET / Microsoft Ecosystem Developer
5456,2,Cloud-Native Full-Stack Developer
5457,4,Python Backend & Data Developer
5458,4,Python Backend & Data Developer
5459,4,Python Backend & Data Developer
5460,0,Java / JVM Backend Developer
5463,2,Cloud-Native Full-Stack Developer
5464,5,Modern JavaScript / TypeScript Developer
5465,5,Modern JavaScript / TypeScript Developer
5466,2,Cloud-Native Full-Stack Developer
5467,1,.NET / Microsoft Ecosystem Developer
5468,2,Cloud-Native Full-Stack Developer
5470,0,Java / JVM Backend Developer
5471,0,Java / JVM Backend Developer
5472,5,Modern JavaScript / TypeScript Developer
5474,1,.NET / Microsoft Ecosystem Developer
5476,2,Cloud-Native Full-Stack Developer
5477,2,Cloud-Native Full-Stack Developer
5478,2,Cloud-Native Full-Stack Developer
5479,5,Modern JavaScript / TypeScript Developer
5481,0,Java / JVM Backend Developer
5482,1,.NET / Microsoft Ecosystem Developer
5483,0,Java / JVM Backend Developer
5486,1,.NET / Microsoft Ecosystem Developer
5488,1,.NET / Microsoft Ecosystem Developer
5489,5,Modern JavaScript / TypeScript Developer
5490,1,.NET / Microsoft Ecosystem Developer
5492,4,Python Backend & Data Developer
5493,5,Modern JavaScript / TypeScript Developer
5494,1,.NET / Microsoft Ecosystem Developer
5495,5,Modern JavaScript / TypeScript Developer
5496,1,.NET / Microsoft Ecosystem Developer
5497,1,.NET / Microsoft Ecosystem Developer
5498,1,.NET / Microsoft Ecosystem Developer
5499,4,Python Backend & Data Developer
5502,0,Java / JVM Backend Developer
5503,1,.NET / Microsoft Ecosystem Developer
5504,0,Java / JVM Backend Developer
5505,4,Python Backend & Data Developer
5506,3,PHP / LAMP Web Developer
5509,1,.NET / Microsoft Ecosystem Developer
5510,4,Python Backend & Data Developer
5512,4,Python Backend & Data Developer
5514,5,Modern JavaScript / TypeScript Developer
5515,5,Modern JavaScript / TypeScript Developer
5516,3,PHP / LAMP Web Developer
5518,5,Modern JavaScript / TypeScript Developer
5520,1,.NET / Microsoft Ecosystem Developer
5521,1,.NET / Microsoft Ecosystem Developer
5523,2,Cloud-Native Full-Stack Developer
5524,4,Python Backend & Data Developer
5525,0,Java / JVM Backend Developer
5526,2,Cloud-Native Full-Stack Developer
5527,1,.NET / Microsoft Ecosystem Developer
5528,1,.NET / Microsoft Ecosystem Developer
5530,0,Java / JVM Backend Developer
5532,1,.NET / Microsoft Ecosystem Developer
5533,5,Modern JavaScript / TypeScript Developer
5534,1,.NET / Microsoft Ecosystem Developer
5535,1,.NET / Microsoft Ecosystem Developer
5536,0,Java / JVM Backend Developer
5537,5,Modern JavaScript / TypeScript Developer
5538,0,Java / JVM Backend Developer
5539,3,PHP / LAMP Web Developer
5540,1,.NET / Microsoft Ecosystem Developer
5543,1,.NET / Microsoft Ecosystem Developer
5546,1,.NET / Microsoft Ecosystem Developer
5547,0,Java / JVM Backend Developer
5548,1,.NET / Microsoft Ecosystem Developer
5549,1,.NET / Microsoft Ecosystem Developer
5553,1,.NET / Microsoft Ecosystem Developer
5554,1,.NET / Microsoft Ecosystem Developer
5556,3,PHP / LAMP Web Developer
5557,2,Cloud-Native Full-Stack Developer
5558,1,.NET / Microsoft Ecosystem Developer
5559,4,Python Backend & Data Developer
5560,1,.NET / Microsoft Ecosystem Developer
5561,1,.NET / Microsoft Ecosystem Developer
5562,1,.NET / Microsoft Ecosystem Developer
5563,0,Java / JVM Backend Developer
5564,4,Python Backend & Data Developer
5565,1,.NET / Microsoft Ecosystem Developer
5566,5,Modern JavaScript / TypeScript Developer
5567,4,Python Backend & Data Developer
5568,3,PHP / LAMP Web Developer
5569,3,PHP / LAMP Web Developer
5570,1,.NET / Microsoft Ecosystem Developer
5571,4,Python Backend & Data Developer
5572,3,PHP / LAMP Web Developer
5573,1,.NET / Microsoft Ecosystem Developer
5574,5,Modern JavaScript / TypeScript Developer
5576,4,Python Backend & Data Developer
5577,5,Modern JavaScript / TypeScript Developer
5578,5,Modern JavaScript / TypeScript Developer
5579,4,Python Backend & Data Developer
5580,5,Modern JavaScript / TypeScript Developer
5581,5,Modern JavaScript / TypeScript Developer
5582,5,Modern JavaScript / TypeScript Developer
5585,5,Modern JavaScript / TypeScript Developer
5586,1,.NET / Microsoft Ecosystem Developer
5587,0,Java / JVM Backend Developer
5588,4,Python Backend & Data Developer
5589,2,Cloud-Native Full-Stack Developer
5590,4,Python Backend & Data Developer
5592,4,Python Backend & Data Developer
5593,1,.NET / Microsoft Ecosystem Developer
5594,4,Python Backend & Data Developer
5595,2,Cloud-Native Full-Stack Developer
5596,3,PHP / LAMP Web Developer
5597,2,Cloud-Native Full-Stack Developer
5598,2,Cloud-Native Full-Stack Developer
5599,1,.NET / Microsoft Ecosystem Developer
5600,4,Python Backend & Data Developer
5601,2,Cloud-Native Full-Stack Developer
5602,2,Cloud-Native Full-Stack Developer
5603,5,Modern JavaScript / TypeScript Developer
5604,1,.NET / Microsoft Ecosystem Developer
5606,1,.NET / Microsoft Ecosystem Developer
5609,5,Modern JavaScript / TypeScript Developer
5610,0,Java / JVM Backend Developer
5611,2,Cloud-Native Full-Stack Developer
5613,2,Cloud-Native Full-Stack Developer
5614,1,.NET / Microsoft Ecosystem Developer
5615,5,Modern JavaScript / TypeScript Developer
5616,4,Python Backend & Data Developer
5617,4,Python Backend & Data Developer
5618,1,.NET / Microsoft Ecosystem Developer
5619,1,.NET / Microsoft Ecosystem Developer
5620,0,Java / JVM Backend Developer
5621,4,Python Backend & Data Developer
5622,3,PHP / LAMP Web Developer
5623,5,Modern JavaScript / TypeScript Developer
5625,1,.NET / Microsoft Ecosystem Developer
5626,0,Java / JVM Backend Developer
5627,1,.NET / Microsoft Ecosystem Developer
5628,2,Cloud-Native Full-Stack Developer
5630,1,.NET / Microsoft Ecosystem Developer
5631,4,Python Backend & Data Developer
5632,3,PHP / LAMP Web Developer
5634,3,PHP / LAMP Web Developer
5636,1,.NET / Microsoft Ecosystem Developer
5638,0,Java / JVM Backend Developer
5640,1,.NET / Microsoft Ecosystem Developer
5641,3,PHP / LAMP Web Developer
5642,1,.NET / Microsoft Ecosystem Developer
5643,3,PHP / LAMP Web Developer
5644,4,Python Backend & Data Developer
5645,0,Java / JVM Backend Developer
5646,3,PHP / LAMP Web Developer
5647,4,Python Backend & Data Developer
5649,5,Modern JavaScript / TypeScript Developer
5651,2,Cloud-Native Full-Stack Developer
5655,1,.NET / Microsoft Ecosystem Developer
5656,4,Python Backend & Data Developer
5658,5,Modern JavaScript / TypeScript Developer
5660,3,PHP / LAMP Web Developer
5661,2,Cloud-Native Full-Stack Developer
5662,4,Python Backend & Data Developer
5664,0,Java / JVM Backend Developer
5665,4,Python Backend & Data Developer
5666,0,Java / JVM Backend Developer
5667,1,.NET / Microsoft Ecosystem Developer
5670,5,Modern JavaScript / TypeScript Developer
5672,5,Modern JavaScript / TypeScript Developer
5677,1,.NET / Microsoft Ecosystem Developer
5678,2,Cloud-Native Full-Stack Developer
5679,2,Cloud-Native Full-Stack Developer
5681,0,Java / JVM Backend Developer
5682,1,.NET / Microsoft Ecosystem Developer
5683,5,Modern JavaScript / TypeScript Developer
5685,2,Cloud-Native Full-Stack Developer
5686,5,Modern JavaScript / TypeScript Developer
5687,1,.NET / Microsoft Ecosystem Developer
